Time,Level,Content,LineId,EventId,EventTemplate
Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3680 in scoreboard slot 7,1154,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:08:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1155,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:09:32 2005,notice,jk2_init() Found child 3685 in scoreboard slot 6,1156,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3698 in scoreboard slot 9,1157,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3690 in scoreboard slot 6,1158,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3691 in scoreboard slot 8,1159,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3744 in scoreboard slot 6,1160,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3747 in scoreboard slot 8,1161,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3754 in scoreboard slot 12,1162,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3755 in scoreboard slot 13,1163,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3753 in scoreboard slot 10,1164,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3752 in scoreboard slot 9,1165,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3746 in scoreboard slot 7,1166,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1167,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1168,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,1169,E1,mod child worker error state <*>
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1170,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 8,1171,E1,mod child worker error state <*>
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1172,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,1173,E1,mod child worker error state <*>
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1174,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,1175,E1,mod child worker error state <*>
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1176,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,1177,E1,mod child worker error state <*>
Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1178,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 10,1179,E1,mod child worker error state <*>
Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,1180,E1,mod child worker error state <*>
Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4596 in scoreboard slot 8,1181,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4595 in scoreboard slot 7,1182,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4594 in scoreboard slot 6,1183,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1184,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1185,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1186,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,1187,E1,mod child worker error state <*>
Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,1188,E1,mod child worker error state <*>
Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,1189,E1,mod child worker error state <*>
Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4609 in scoreboard slot 7,1190,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4608 in scoreboard slot 6,1191,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:11:34 2005,notice,jk2_init() Found child 4611 in scoreboard slot 9,1192,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4613 in scoreboard slot 7,1193,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4612 in scoreboard slot 6,1194,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:12:32 2005,notice,jk2_init() Found child 4615 in scoreboard slot 9,1195,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4616 in scoreboard slot 6,1196,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4617 in scoreboard slot 7,1197,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4618 in scoreboard slot 8,1198,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4634 in scoreboard slot 6,1199,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4637 in scoreboard slot 7,1200,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4631 in scoreboard slot 9,1201,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4630 in scoreboard slot 8,1202,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1203,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,1204,E1,mod child worker error state <*>
Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1205,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,1206,E1,mod child worker error state <*>
Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1207,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 7,1208,E1,mod child worker error state <*>
Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1209,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 8,1210,E1,mod child worker error state <*>
Mon Dec 05 06:35:27 2005,notice,jk2_init() Found child 4820 in scoreboard slot 8,1211,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 06:35:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1212,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 06:35:27 2005,error,mod_jk child workerEnv in error state 6,1213,E1,mod child worker error state <*>
Mon Dec 05 06:36:58 2005,notice,jk2_init() Found child 4821 in scoreboard slot 10,1214,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 06:36:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1215,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 06:36:58 2005,error,mod_jk child workerEnv in error state 6,1216,E1,mod child worker error state <*>
Mon Dec 05 06:36:59 2005,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,1217,E4,client <*> Directory index forbidden rule var www html
Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4893 in scoreboard slot 7,1218,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4892 in scoreboard slot 6,1219,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1220,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,1221,E1,mod child worker error state <*>
Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1222,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,1223,E1,mod child worker error state <*>
Mon Dec 05 07:21:03 2005,notice,jk2_init() Found child 4907 in scoreboard slot 6,1224,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4906 in scoreboard slot 9,1225,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4905 in scoreboard slot 8,1226,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1227,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1228,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,1229,E1,mod child worker error state <*>
Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,1230,E1,mod child worker error state <*>
Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1231,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,1232,E1,mod child worker error state <*>
Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4916 in scoreboard slot 8,1233,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4917 in scoreboard slot 9,1234,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4915 in scoreboard slot 7,1235,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1236,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1237,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1238,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,1239,E1,mod child worker error state <*>
Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,1240,E1,mod child worker error state <*>
Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,1241,E1,mod child worker error state <*>
Mon Dec 05 07:31:22 2005,notice,jk2_init() Found child 4932 in scoreboard slot 6,1242,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4938 in scoreboard slot 8,1243,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4935 in scoreboard slot 9,1244,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4936 in scoreboard slot 6,1245,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4937 in scoreboard slot 7,1246,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1247,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,1248,E1,mod child worker error state <*>
Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1249,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,1250,E1,mod child worker error state <*>
Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1251,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,1252,E1,mod child worker error state <*>
Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1253,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,1254,E1,mod child worker error state <*>
Mon Dec 05 07:36:19 2005,notice,jk2_init() Found child 4950 in scoreboard slot 7,1255,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:37:47 2005,notice,jk2_init() Found child 4961 in scoreboard slot 6,1256,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4962 in scoreboard slot 7,1257,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4960 in scoreboard slot 9,1258,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4959 in scoreboard slot 8,1259,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1260,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1261,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1262,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1263,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,1264,E1,mod child worker error state <*>
Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,1265,E1,mod child worker error state <*>
Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,1266,E1,mod child worker error state <*>
Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,1267,E1,mod child worker error state <*>
Mon Dec 05 07:41:07 2005,notice,jk2_init() Found child 4974 in scoreboard slot 9,1268,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:41:35 2005,notice,jk2_init() Found child 4975 in scoreboard slot 6,1269,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:41:50 2005,notice,jk2_init() Found child 4977 in scoreboard slot 8,1270,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:41:50 2005,notice,jk2_init() Found child 4976 in scoreboard slot 7,1271,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4984 in scoreboard slot 7,1272,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:43:08 2005,notice,jk2_init() Found child 4985 in scoreboard slot 10,1273,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4983 in scoreboard slot 6,1274,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1275,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,1276,E1,mod child worker error state <*>
Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1277,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,1278,E1,mod child worker error state <*>
Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1279,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 6,1280,E1,mod child worker error state <*>
Mon Dec 05 07:43:19 2005,notice,jk2_init() Found child 4986 in scoreboard slot 8,1281,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:43:19 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1282,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:43:19 2005,error,mod_jk child workerEnv in error state 7,1283,E1,mod child worker error state <*>
Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4991 in scoreboard slot 6,1284,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4992 in scoreboard slot 7,1285,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4996 in scoreboard slot 7,1286,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4995 in scoreboard slot 6,1287,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4998 in scoreboard slot 8,1288,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4999 in scoreboard slot 6,1289,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1290,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1291,E2,worker etc httpd conf workers <*> properties
Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5000 in scoreboard slot 7,1292,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:47:22 2005,error,mod_jk child workerEnv in error state 8,1293,E1,mod child worker error state <*>
Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5001 in scoreboard slot 9,1294,E1,<*> Found child <*> scoreboard slot <*>
Mon Dec 05 07:47:23 2005,error,mod_jk child workerEnv in error state 6,1295,E1,mod child worker error state <*>
Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1296,E2,worker etc httpd conf workers <*> properties
