Time,Component,Pid,Content,LineId,EventId,EventTemplate
20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,1150,E58,set Today Total Detail Steps <*>
20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1151,E4,calculate Calories With Cache total Calories <*>
20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1152,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,1153,E42,Stand Step Changed <*>
20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,1154,E69,Extend <*>
20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,1155,E22,get Today Total Detail Steps <*>
20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,1156,E58,set Today Total Detail Steps <*>
20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1157,E4,calculate Calories With Cache total Calories <*>
20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1158,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,1159,E42,Stand Step Changed <*>
20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,1160,E69,Extend <*>
20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,1161,E22,get Today Total Detail Steps <*>
20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,1162,E58,set Today Total Detail Steps <*>
20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1163,E4,calculate Calories With Cache total Calories <*>
20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1164,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,1165,E41,Receive action android intent action SCREEN<*> 
20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,1166,E42,Stand Step Changed <*>
20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,1167,E69,Extend <*>
20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,1168,E69,Extend <*>
20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,1169,E41,Receive action android intent action SCREEN<*> 
20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1170,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,1171,E12,flush sensor data
20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,1172,E22,get Today Total Detail Steps <*>
20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,1173,E58,set Today Total Detail Steps <*>
20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,1174,E42,Stand Step Changed <*>
20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1175,E4,calculate Calories With Cache total Calories <*>
20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1176,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,1177,E47,REPORT <*>
20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,1178,E42,Stand Step Changed <*>
20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,1179,E69,Extend <*>
20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",1180,E69,timeStamp back extend Report TimeStamp <*>
20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1181,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,1182,E22,get Today Total Detail Steps <*>
20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,1183,E58,set Today Total Detail Steps <*>
20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1184,E4,calculate Calories With Cache total Calories <*>
20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1185,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,1186,E42,Stand Step Changed <*>
20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,1187,E69,Extend <*>
20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,1188,E22,get Today Total Detail Steps <*>
20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,1189,E58,set Today Total Detail Steps <*>
20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1190,E4,calculate Calories With Cache total Calories <*>
20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1191,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,1192,E41,Receive action android intent action SCREEN<*> 
20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,1193,E42,Stand Step Changed <*>
20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,1194,E69,Extend <*>
20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,1195,E41,Receive action android intent action SCREEN<*> 
20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1196,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,1197,E12,flush sensor data
20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,1198,E22,get Today Total Detail Steps <*>
20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,1199,E58,set Today Total Detail Steps <*>
20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,1200,E42,Stand Step Changed <*>
20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1201,E4,calculate Calories With Cache total Calories <*>
20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1202,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,1203,E47,REPORT <*>
20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,1204,E42,Stand Step Changed <*>
20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,1205,E69,Extend <*>
20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,1206,E42,Stand Step Changed <*>
20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,1207,E69,Extend <*>
20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,1208,E22,get Today Total Detail Steps <*>
20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,1209,E58,set Today Total Detail Steps <*>
20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1210,E4,calculate Calories With Cache total Calories <*>
20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1211,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1212,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,1213,E42,Stand Step Changed <*>
20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,1214,E69,Extend <*>
20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,1215,E22,get Today Total Detail Steps <*>
20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,1216,E58,set Today Total Detail Steps <*>
20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1217,E4,calculate Calories With Cache total Calories <*>
20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1218,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1219,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,1220,E41,Receive action android intent action SCREEN<*> 
20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,1221,E42,Stand Step Changed <*>
20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,1222,E69,Extend <*>
20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,1223,E41,Receive action android intent action SCREEN<*> 
20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1224,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,1225,E12,flush sensor data
20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,1226,E22,get Today Total Detail Steps <*>
20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,1227,E58,set Today Total Detail Steps <*>
20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,1228,E42,Stand Step Changed <*>
20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1229,E4,calculate Calories With Cache total Calories <*>
20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1230,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,1231,E47,REPORT <*>
20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,1232,E42,Stand Step Changed <*>
20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,1233,E69,Extend <*>
20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,1234,E42,Stand Step Changed <*>
20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,1235,E69,Extend <*>
20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,1236,E22,get Today Total Detail Steps <*>
20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,1237,E58,set Today Total Detail Steps <*>
20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1238,E4,calculate Calories With Cache total Calories <*>
20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1239,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1240,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,1241,E41,Receive action android intent action SCREEN<*> 
20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1242,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1243,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1244,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1245,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1246,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1247,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1248,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:7:6:75,Step_LSC,30002312,onStandStepChanged 3761,1249,E42,Stand Step Changed <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514040966000 0 0 5,1250,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041026000 0 0 5,1251,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5,1252,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5,1253,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041206000 0 0 5,1254,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5,1255,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5,1256,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5,1257,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041446000 0 0 5,1258,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5,1259,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041566000 0 0 5,1260,E69,Extend <*>
20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5,1261,E69,Extend <*>
20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,1262,E41,Receive action android intent action SCREEN<*> 
20171223-23:7:6:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1263,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data,1264,E12,flush sensor data
20171223-23:7:6:126,Step_LSC,30002312,onStandStepChanged 3761,1265,E42,Stand Step Changed <*>
20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,1266,E22,get Today Total Detail Steps <*>
20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,1267,E58,set Today Total Detail Steps <*>
20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1268,E4,calculate Calories With Cache total Calories <*>
20171223-23:7:6:142,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1269,E3,calculate Altitude With Cache total Altitude <*>
20171223-23:7:6:145,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,1270,E47,REPORT <*>
20171223-23:7:6:226,Step_LSC,30002312,onStandStepChanged 3761,1271,E42,Stand Step Changed <*>
20171223-23:7:6:232,Step_LSC,30002312,onExtend:1514041627000 0 0 5,1272,E69,Extend <*>
20171223-23:7:6:309,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1273,E43,process Handle Broadcast Action action android intent action <*> 
20171223-23:7:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,1274,E22,get Today Total Detail Steps <*>
20171223-23:7:6:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,1275,E58,set Today Total Detail Steps <*>
20171223-23:7:6:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,1276,E4,calculate Calories With Cache total Calories <*>
